Name,AgeYears,AgeMonths,Gender,ClientId,ClientCode,RegionId,Region,InstitutionId,Institution,GroupId,Group,SubGroupId1,SubGroup1,SubGroupId2,SubGroup2,TestResultId,DateCompleted,DaysSince,QuestionsCompleted,Band,Score,Duration,An01,Sc01,Du01,An02,Sc02,Du02,An03,Sc03,Du03,An04,Sc04,Du04,An05,Sc05,Du05,An06,Sc06,Du06,An07,Sc07,Du07,An08,Sc08,Du08,An09,Sc09,Du09,An10,Sc10,Du10,An11,Sc11,Du11,An12,Sc12,Du12,An13,Sc13,Du13,An14,Sc14,Du14,An15,Sc15,Du15,An16,Sc16,Du16,An17,Sc17,Du17,An18,Sc18,Du18,An19,Sc19,Du19,An20,Sc20,Du20,An21,Sc21,Du21,An22,Sc22,Du22,An23,Sc23,Du23,An24,Sc24,Du24,An25,Sc25,Du25,An26,Sc26,Du26,An27,Sc27,Du27,An28,Sc28,Du28,An29,Sc29,Du29,An30,Sc30,Du30,An31,Sc31,Du31,An32,Sc32,Du32
rkr1040,20,246,M,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,29913,Office Administration L2,0,0,705050,20/01/2016 10:17,170,32,4,23,186,Same,1,5,Not the same,1,3,Not the same,1,11,Same,1,3,Not the same,1,9,Same,1,3,Same,1,5,Not the same,1,7,Same,1,5,Same,1,6,Not the same,1,8,Not the same,1,8,Not the same,1,3,Same,1,6,Same,1,4,Same,0,8,Same,1,6,Same,1,6,Not the same,1,4,Not the same,1,3,Same,1,5,Same,1,8,Not the same,0,4,Same,0,8,Same,0,6,Same,1,8,Same,0,4,Same,0,6,Not the same,0,4,Same,1,11,Same,0,6,Same,0,3
rkr1041,19,232,M,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,29916,Tourism L2,0,0,705057,20/01/2016 10:16,170,32,1,16,96,Same,1,7,Not the same,1,3,Same,0,4,Same,1,4,Same,0,3,Same,1,3,Not the same,0,2,Same,0,5,Same,1,3,Not the same,0,3,Same,0,2,Same,0,4,Not the same,1,3,Same,1,2,Not the same,0,2,Same,0,2,Not the same,0,4,Not the same,0,3,Not the same,1,3,Same,0,2,Not the same,0,1,Same,1,2,Not the same,0,2,Same,0,1,Not the same,1,1,Same,1,2,Not the same,1,5,Same,0,3,Same,1,7,Same,1,2,Not the same,1,3,Not the same,1,3
rkr1042,25,300,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,29913,Office Administration L2,0,0,705019,20/01/2016 10:13,170,32,4,24,536,Same,1,57,Not the same,1,97,Not the same,1,89,Same,1,91,Not the same,1,68,Same,1,13,Same,1,6,Not the same,1,5,Same,1,4,Same,1,4,Not the same,1,8,Not the same,1,9,Not the same,1,7,Same,1,4,Same,1,3,Same,0,4,Same,1,3,Same,1,4,Not the same,1,6,Same,0,3,Same,1,3,Same,1,3,Same,1,5,Same,0,8,Same,0,4,Same,1,7,Not the same,1,5,Same,0,1,Same,1,5,Not the same,0,1,Same,0,6,Same,0,3
rkr1043,18,223,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,47643,"Finance, Economics & Accounting L2 Group 1",0,0,704980,20/01/2016 09:44,170,32,4,23,153,Same,1,6,Not the same,1,6,Not the same,1,8,Same,1,4,Not the same,1,4,Same,1,3,Same,1,3,Not the same,1,6,Same,1,5,Same,1,8,Not the same,1,3,Not the same,1,4,Not the same,1,2,Same,1,3,Same,1,3,Not the same,1,6,Same,1,3,Same,1,5,Not the same,1,4,Same,0,8,Same,1,5,Not the same,0,4,Not the same,0,3,Same,0,4,Same,0,3,Same,1,11,Same,0,5,Not the same,1,4,Not the same,0,4,Same,1,4,Same,0,8,Same,0,4
rkr1044,0,5,M,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,47648,Office Administration L2 Group 4,0,0,704965,20/01/2016 09:41,170,32,4,23,151,Same,1,6,Not the same,1,8,Not the same,1,11,Same,1,3,Not the same,1,6,Same,1,3,Same,1,4,Same,0,5,Same,1,3,Same,1,5,Not the same,1,6,Not the same,1,3,Not the same,1,3,Same,1,2,Same,1,2,Same,0,3,Same,1,2,Same,1,3,Not the same,1,5,Same,0,2,Same,1,2,Same,1,3,Same,1,10,Same,0,12,Same,0,6,Not the same,0,7,Same,0,5,Not the same,1,4,Same,1,3,Same,1,6,Same,0,4,Same,0,4
rkr1045,24,299,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,29913,Office Administration L2,0,0,704927,20/01/2016 09:37,170,32,1,12,325,Same,1,14,Not the same,1,12,Same,0,22,Not the same,0,10,Same,0,5,Same,1,12,Same,1,11,Not the same,1,11,Same,1,12,Not the same,0,16,Not the same,1,8,Not the same,1,16,Not the same,1,5,Not the same,0,6,Not the same,0,8,Not the same,1,9,Not the same,0,6,Not the same,0,16,Same,0,12,Same,0,7,Same,1,7,Not the same,0,13,Not the same,0,8,Same,0,11,Same,0,10,Not the same,0,7,Same,0,8,Same,0,9,Same,1,9,Not the same,0,5,Same,0,15,Same,0,5
rkr1046,20,248,M,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,47646,Office Administration L2 Group 2,0,0,704917,20/01/2016 09:32,170,32,3,21,186,Same,1,8,Not the same,1,7,Not the same,1,16,Same,1,5,Not the same,1,7,Not the same,0,2,Same,1,5,Not the same,1,7,Same,1,5,Same,1,2,Not the same,1,5,Same,0,5,Not the same,1,15,Same,1,7,Same,1,3,Not the same,1,7,Not the same,0,1,Same,1,6,Not the same,1,9,Not the same,1,9,Not the same,0,9,Same,1,4,Same,1,6,Same,0,4,Same,0,2,Same,1,4,Same,0,7,Same,0,2,Not the same,0,4,Same,1,4,Same,0,4,Same,0,5
rkr1047,18,224,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29886,Financial Management N4,0,0,704914,20/01/2016 09:32,170,32,4,24,168,Same,1,6,Not the same,1,6,Not the same,1,7,Same,1,4,Same,0,8,Same,1,4,Same,1,4,Not the same,1,8,Same,1,3,Same,1,3,Same,0,10,Same,0,4,Not the same,1,9,Same,1,11,Same,1,3,Not the same,1,7,Not the same,0,3,Same,1,4,Not the same,1,4,Not the same,1,4,Same,1,4,Same,1,6,Same,1,5,Not the same,1,7,Same,0,4,Same,1,3,Not the same,1,7,Same,0,4,Same,1,4,Same,1,5,Same,0,3,Same,0,4
rkr1048,0,5,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,47675,TOURISM L2 Group2,0,0,704915,20/01/2016 09:30,170,32,3,22,81,Same,1,7,Not the same,1,3,Not the same,1,2,Same,1,4,Not the same,1,2,Not the same,0,2,Not the same,0,3,Not the same,1,3,Same,1,3,Not the same,0,3,Not the same,1,2,Not the same,1,2,Not the same,1,2,Not the same,0,2,Same,1,3,Not the same,1,2,Not the same,0,2,Same,1,3,Not the same,1,2,Not the same,1,2,Same,1,2,Same,1,3,Not the same,0,2,Not the same,1,3,Same,0,3,Not the same,0,3,Not the same,1,2,Not the same,1,2,Not the same,0,2,Not the same,0,2,Not the same,1,2,Not the same,1,1
rkr1049,19,230,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29889,Human Resources N4,0,0,704881,20/01/2016 09:25,170,32,4,24,182,Same,1,11,Not the same,1,6,Not the same,1,7,Same,1,3,Not the same,1,9,Same,1,4,Same,1,5,Not the same,1,7,Same,1,3,Same,1,5,Not the same,1,5,Same,0,6,Not the same,1,5,Same,1,4,Same,1,2,Not the same,1,5,Same,1,3,Same,1,4,Not the same,1,8,Not the same,1,7,Not the same,0,7,Same,1,5,Same,1,6,Same,0,5,Same,0,7,Same,1,7,Same,0,9,Same,0,7,Not the same,0,4,Same,1,6,Same,0,5,Not the same,1,5
rkr1050,24,288,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29901,Public Relations N4,0,0,704858,20/01/2016 09:21,170,32,4,27,193,Same,1,9,Not the same,1,6,Same,0,5,Same,1,5,Not the same,1,5,Same,1,5,Same,1,8,Not the same,1,6,Same,1,5,Same,1,4,Not the same,1,6,Not the same,1,7,Not the same,1,5,Same,1,4,Same,1,4,Not the same,1,4,Same,1,7,Same,1,6,Not the same,1,5,Not the same,1,6,Same,1,4,Same,1,4,Same,1,8,Same,0,8,Not the same,1,8,Same,1,4,Not the same,1,6,Same,0,4,Same,1,8,Same,1,4,Same,0,16,Same,0,7
rkr1051,21,260,M,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,47643,"Finance, Economics & Accounting L2 Group 1",0,0,704839,20/01/2016 09:18,170,32,3,22,221,Same,1,14,Not the same,1,16,Not the same,1,14,Same,1,4,Not the same,1,14,Same,1,4,Not the same,0,4,Not the same,1,8,Same,1,4,Not the same,0,13,Not the same,1,5,Not the same,1,4,Not the same,1,4,Not the same,0,9,Same,1,6,Not the same,1,3,Same,1,5,Same,1,8,Not the same,1,4,Not the same,1,8,Same,1,3,Not the same,0,8,Not the same,0,5,Not the same,1,5,Same,0,4,Same,1,10,Not the same,1,4,Not the same,1,6,Not the same,0,10,Not the same,0,3,Same,0,4,Same,0,8
rkr1052,0,5,M,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,47650,TOURISM L2 Group 1,0,0,704837,20/01/2016 09:17,170,32,4,27,219,Same,1,13,Not the same,1,10,Not the same,1,4,Same,1,5,Not the same,1,5,Same,1,10,Same,1,12,Not the same,1,6,Same,1,6,Same,1,7,Not the same,1,9,Not the same,1,5,Not the same,1,3,Same,1,3,Same,1,5,Same,0,5,Same,1,4,Same,1,7,Not the same,1,6,Not the same,1,12,Same,1,4,Same,1,14,Same,1,7,Not the same,1,5,Not the same,1,9,Not the same,0,14,Not the same,1,4,Same,0,5,Same,1,3,Same,1,5,Same,0,7,Same,0,5
rkr1053,18,223,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29901,Public Relations N4,0,0,704812,20/01/2016 09:12,170,32,4,25,225,Same,1,10,Not the same,1,7,Not the same,1,4,Same,1,5,Not the same,1,6,Same,1,4,Not the same,0,8,Not the same,1,10,Same,1,6,Same,1,5,Not the same,1,6,Not the same,1,4,Not the same,1,4,Same,1,13,Same,1,3,Not the same,1,4,Same,1,10,Same,1,6,Not the same,1,5,Not the same,1,5,Same,1,20,Same,1,6,Same,1,11,Not the same,1,5,Not the same,1,13,Not the same,0,5,Same,0,6,Same,0,7,Same,1,10,Not the same,0,6,Same,0,7,Same,0,4
rkr1054,19,238,M,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29889,Human Resources N4,0,0,704811,20/01/2016 09:11,170,32,3,22,156,Same,1,6,Same,0,11,Same,0,6,Same,1,3,Not the same,1,8,Same,1,4,Same,1,3,Not the same,1,7,Same,1,4,Same,1,5,Not the same,1,6,Not the same,1,5,Not the same,1,4,Same,1,7,Same,1,3,Not the same,1,7,Same,1,5,Same,1,4,Same,0,4,Same,0,4,Same,1,4,Same,1,3,Same,1,3,Same,0,3,Same,0,9,Same,1,7,Same,0,4,Same,0,3,Same,1,3,Same,1,5,Same,0,3,Same,0,3
rkr1055,21,253,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,47647,Office Administration L2 Group 3,0,0,704763,20/01/2016 09:02,170,32,4,25,234,Same,1,14,Not the same,1,7,Not the same,1,8,Same,1,7,Not the same,1,6,Same,1,6,Same,1,6,Not the same,1,5,Same,1,4,Same,1,5,Not the same,1,13,Not the same,1,6,Not the same,1,3,Same,1,6,Same,1,3,Not the same,1,5,Same,1,8,Same,1,12,Not the same,1,6,Not the same,1,4,Not the same,0,4,Same,1,6,Not the same,0,9,Not the same,1,4,Not the same,1,7,Same,1,9,Same,0,12,Not the same,1,11,Not the same,0,18,Not the same,0,7,Same,0,6,Same,0,7
rkr1056,22,269,M,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29953,Human Resources N4,0,0,704775,20/01/2016 09:01,170,32,3,21,97,Same,1,12,Not the same,1,6,Not the same,1,3,Same,1,4,Not the same,1,4,Same,1,3,Not the same,0,2,Not the same,1,2,Not the same,0,2,Same,1,4,Same,0,3,Not the same,1,2,Not the same,1,3,Not the same,0,3,Not the same,0,5,Not the same,1,2,Not the same,0,2,Same,1,2,Not the same,1,2,Not the same,1,1,Not the same,0,3,Not the same,0,2,Not the same,0,3,Not the same,1,2,Not the same,1,1,Same,1,3,Not the same,1,2,Same,0,3,Same,1,3,Not the same,0,4,Not the same,1,2,Not the same,1,2
rkr1057,23,279,M,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29953,Human Resources N4,0,0,704767,20/01/2016 09:00,170,32,2,19,66,Same,1,6,Not the same,1,7,Not the same,1,5,Same,1,4,Same,0,2,Same,1,2,Same,1,1,Same,0,3,Same,1,2,Same,1,1,Same,0,2,Not the same,1,2,Same,0,2,Same,1,2,Same,1,1,Same,0,1,Same,1,2,Same,1,3,Same,0,2,Same,0,2,Same,1,2,Same,1,1,Same,1,1,Same,0,1,Same,0,1,Same,1,1,Same,0,1,Same,0,1,Same,1,1,Same,1,2,Same,0,1,Same,0,1
rkr1058,19,237,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29886,Financial Management N4,0,0,704609,20/01/2016 08:39,170,32,3,21,255,Same,1,14,Not the same,1,8,Not the same,1,10,Same,1,5,Not the same,1,10,Same,1,6,Same,1,10,Not the same,1,13,Same,1,5,Same,1,9,Not the same,1,7,Not the same,1,7,Not the same,1,5,Same,1,5,Not the same,0,5,Not the same,1,7,Same,1,10,Not the same,0,9,Not the same,1,2,Same,0,7,Same,1,9,Same,1,9,Not the same,0,7,Same,0,16,Same,0,4,Same,1,11,Same,0,10,Not the same,1,6,Not the same,0,9,Not the same,0,6,Same,0,7,Same,0,7
rkr1059,0,5,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,47630,Edu-care N4,0,0,702923,19/01/2016 14:30,170,32,4,25,173,Same,1,24,Not the same,1,5,Not the same,1,9,Same,1,4,Not the same,1,4,Same,1,3,Not the same,0,4,Not the same,1,6,Same,1,3,Same,1,3,Not the same,1,3,Not the same,1,5,Not the same,1,3,Same,1,5,Not the same,0,10,Not the same,1,4,Same,1,5,Same,1,3,Not the same,1,3,Not the same,1,3,Same,1,3,Not the same,0,5,Same,1,5,Not the same,1,4,Same,0,7,Not the same,0,7,Not the same,1,3,Not the same,1,8,Same,1,11,Not the same,0,4,Not the same,1,4,Same,0,3
rkr1060,20,247,M,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,47630,Edu-care N4,0,0,702907,19/01/2016 14:01,170,32,3,22,225,Same,1,25,Not the same,1,5,Not the same,1,5,Same,1,8,Not the same,1,6,Same,1,4,Same,1,8,Not the same,1,11,Same,1,5,Same,1,5,Same,0,7,Not the same,1,4,Not the same,1,12,Same,1,8,Same,1,3,Same,0,3,Same,1,3,Not the same,0,4,Not the same,1,11,Same,0,6,Same,1,14,Same,1,13,Not the same,0,9,Not the same,1,6,Same,0,4,Same,1,2,Same,0,8,Not the same,1,7,Not the same,0,4,Same,1,5,Same,0,6,Same,0,4
rkr1061,28,342,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,47630,Edu-care N4,0,0,702893,19/01/2016 13:47,170,32,2,20,283,Not the same,0,30,Same,0,15,Not the same,1,9,Not the same,0,26,Not the same,1,9,Same,1,10,Same,1,9,Not the same,1,11,Same,1,7,Not the same,0,7,Not the same,1,13,Not the same,1,4,Not the same,1,3,Same,1,4,Not the same,0,9,Not the same,1,4,Not the same,0,5,Same,1,7,Not the same,1,7,Not the same,1,4,Same,1,7,Not the same,0,8,Same,1,3,Same,0,8,Not the same,1,4,Not the same,0,29,Not the same,1,3,Not the same,1,12,Not the same,0,3,Not the same,0,6,Not the same,1,2,Same,0,5
rkr1062,23,281,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29901,Public Relations N4,0,0,702887,19/01/2016 13:36,170,32,4,23,85,Not the same,0,8,Not the same,1,3,Not the same,1,3,Same,1,2,Not the same,1,3,Same,1,2,Not the same,0,3,Not the same,1,3,Same,1,3,Same,1,3,Not the same,1,2,Not the same,1,3,Not the same,1,2,Same,1,3,Same,1,2,Not the same,1,2,Not the same,0,3,Same,1,2,Same,0,3,Not the same,1,3,Same,1,3,Same,1,2,Same,1,2,Same,0,2,Same,0,3,Same,1,2,Not the same,1,2,Same,0,3,Same,1,2,Not the same,0,2,Same,0,2,Not the same,1,2
rkr1063,0,5,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,29916,Tourism L2,0,0,702868,19/01/2016 13:17,170,32,2,20,133,Same,1,11,Not the same,1,13,Same,0,10,Same,1,4,Same,0,3,Same,1,5,Not the same,0,3,Not the same,1,3,Same,1,3,Same,1,2,Not the same,1,3,Same,0,5,Not the same,1,3,Same,1,3,Same,1,2,Not the same,1,9,Same,1,3,Same,1,4,Same,0,2,Same,0,4,Same,1,3,Same,1,2,Same,1,8,Same,0,2,Same,0,4,Same,1,2,Not the same,1,2,Same,0,3,Not the same,0,4,Not the same,0,2,Same,0,3,Not the same,1,3
rkr1064,19,233,M,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,47647,Office Administration L2 Group 3,0,0,702862,19/01/2016 13:11,170,32,2,20,82,Same,1,6,Not the same,1,3,Not the same,1,4,Same,1,2,Same,0,2,Same,1,3,Not the same,0,3,Not the same,1,2,Same,1,2,Same,1,3,Not the same,1,2,Not the same,1,3,Not the same,1,2,Not the same,0,3,Same,1,2,Not the same,1,2,Not the same,0,2,Not the same,0,3,Not the same,1,2,Not the same,1,2,Not the same,0,3,Not the same,0,3,Not the same,0,2,Not the same,1,2,Not the same,1,2,Not the same,0,2,Not the same,1,3,Not the same,1,2,Not the same,0,3,Not the same,0,2,Same,0,3,Not the same,1,2
rkr1065,0,5,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29882,Business Management N4,0,0,702836,19/01/2016 13:03,170,32,4,24,169,Same,1,6,Not the same,1,5,Not the same,1,13,Same,1,4,Not the same,1,4,Same,1,3,Same,1,4,Not the same,1,4,Same,1,3,Not the same,0,8,Same,0,4,Not the same,1,3,Not the same,1,5,Same,1,8,Same,1,5,Not the same,1,5,Same,1,6,Same,1,5,Not the same,1,5,Not the same,1,5,Same,1,6,Not the same,0,4,Same,1,6,Not the same,1,6,Same,0,4,Not the same,0,4,Same,0,4,Not the same,1,6,Not the same,0,4,Same,1,7,Not the same,1,9,Same,0,4
rkr1066,0,5,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,47646,Office Administration L2 Group 2,0,0,702838,19/01/2016 13:02,170,32,3,22,80,Same,1,8,Not the same,1,6,Not the same,1,5,Same,1,4,Not the same,1,3,Same,1,2,Not the same,0,2,Not the same,1,3,Same,1,2,Same,1,2,Not the same,1,2,Same,0,2,Not the same,1,2,Not the same,0,2,Same,1,3,Not the same,1,2,Same,1,2,Same,1,2,Not the same,1,2,Same,0,2,Same,1,2,Same,1,3,Not the same,0,2,Not the same,1,2,Same,0,3,Not the same,0,2,Same,0,2,Not the same,1,1,Not the same,0,1,Not the same,0,1,Not the same,1,1,Not the same,1,2
rkr1067,33,407,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29898,Management Assistant N4,0,0,702830,19/01/2016 13:01,170,32,4,23,285,Same,1,16,Not the same,1,20,Same,0,24,Same,1,6,Not the same,1,6,Same,1,6,Same,1,15,Not the same,1,13,Same,1,6,Same,1,11,Not the same,1,9,Not the same,1,7,Not the same,1,4,Same,1,5,Same,1,10,Not the same,1,4,Same,1,6,Same,1,6,Not the same,1,6,Not the same,1,7,Not the same,0,9,Not the same,0,11,Not the same,0,7,Not the same,1,3,Not the same,1,7,Not the same,0,6,Not the same,1,5,Not the same,1,20,Not the same,0,9,Not the same,0,5,Same,0,9,Same,0,7
rkr1068,21,252,M,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,29916,Tourism L2,0,0,702821,19/01/2016 12:55,170,32,4,24,221,Same,1,11,Not the same,1,11,Same,0,9,Same,1,7,Not the same,1,9,Same,1,6,Same,1,7,Not the same,1,13,Same,1,12,Not the same,0,6,Not the same,1,6,Not the same,1,8,Not the same,1,4,Same,1,3,Same,1,4,Not the same,1,3,Same,1,3,Same,1,4,Not the same,1,7,Not the same,1,3,Not the same,0,21,Same,1,6,Same,1,16,Not the same,1,5,Not the same,1,4,Not the same,0,5,Same,0,5,Same,0,3,Same,1,5,Same,1,3,Same,0,8,Same,0,4
rkr1069,24,292,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29886,Financial Management N4,0,0,702796,19/01/2016 12:42,170,32,3,22,135,Same,1,5,Not the same,1,5,Not the same,1,5,Same,1,3,Not the same,1,3,Same,1,3,Same,1,4,Not the same,1,5,Same,1,2,Same,1,3,Not the same,1,5,Same,0,3,Same,0,6,Same,1,3,Same,1,2,Same,0,5,Same,1,2,Same,1,4,Not the same,1,3,Same,0,4,Same,1,3,Same,1,2,Same,1,9,Same,0,3,Same,0,2,Same,1,3,Same,0,4,Not the same,1,7,Not the same,0,6,Same,1,11,Same,0,5,Same,0,5
rkr1070,23,284,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29882,Business Management N4,0,0,702753,19/01/2016 12:29,170,32,2,18,89,Same,1,4,Not the same,1,3,Not the same,1,3,Same,1,3,Not the same,1,2,Same,1,3,Not the same,0,4,Not the same,1,3,Same,1,3,Same,1,5,Same,0,3,Not the same,1,3,Same,0,2,Not the same,0,3,Same,1,2,Same,0,2,Same,1,2,Not the same,0,2,Same,0,2,Same,0,2,Not the same,0,3,Same,1,3,Not the same,0,2,Same,0,2,Not the same,1,3,Same,1,3,Not the same,1,2,Same,0,3,Same,1,2,Same,1,2,Same,0,5,Same,0,3
rkr1071,22,272,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29898,Management Assistant N4,0,0,702744,19/01/2016 12:27,170,32,2,19,161,Not the same,0,6,Not the same,1,4,Same,0,5,Same,1,5,Not the same,1,6,Same,1,5,Not the same,0,6,Not the same,1,5,Same,1,5,Same,1,6,Not the same,1,5,Not the same,1,6,Not the same,1,3,Same,1,5,Same,1,4,Not the same,1,5,Same,1,4,Same,1,4,Not the same,1,5,Not the same,1,4,Same,1,5,Not the same,0,6,Not the same,0,6,Same,0,4,Same,0,6,Same,1,5,Same,0,5,Same,0,5,Not the same,0,5,Not the same,0,5,Same,0,7,Same,0,4
rkr1072,28,336,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29889,Human Resources N4,0,0,702740,19/01/2016 12:27,170,32,2,18,174,Same,1,10,Not the same,1,4,Same,0,9,Same,1,6,Not the same,1,8,Same,1,6,Same,1,3,Not the same,1,4,Same,1,4,Same,1,8,Not the same,1,7,Not the same,1,4,Not the same,1,3,Same,1,5,Not the same,0,6,Not the same,1,6,Not the same,0,6,Not the same,0,11,Not the same,1,4,Not the same,1,2,Not the same,0,4,Not the same,0,7,Not the same,0,5,Same,0,5,Same,0,7,Not the same,0,3,Same,0,6,Not the same,1,6,Not the same,0,5,Not the same,0,3,Not the same,1,3,Same,0,4
rkr1073,17,213,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29889,Human Resources N4,0,0,702725,19/01/2016 12:24,170,32,4,23,171,Same,1,11,Not the same,1,5,Same,0,4,Same,1,5,Not the same,1,5,Same,1,3,Same,1,7,Not the same,1,3,Same,1,15,Same,1,14,Not the same,1,3,Not the same,1,2,Not the same,1,2,Same,1,3,Same,1,4,Not the same,1,4,Same,1,5,Same,1,4,Not the same,1,5,Not the same,1,13,Not the same,0,4,Same,1,3,Not the same,0,6,Not the same,1,2,Same,0,6,Not the same,0,4,Not the same,1,6,Same,0,3,Same,1,3,Not the same,0,4,Same,0,7,Same,0,6
rkr1074,0,5,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,47646,Office Administration L2 Group 2,0,0,702695,19/01/2016 12:18,170,32,3,21,136,Not the same,0,14,Not the same,1,4,Not the same,1,3,Same,1,2,Not the same,1,4,Same,1,4,Same,1,6,Not the same,1,5,Same,1,6,Not the same,0,5,Not the same,1,3,Not the same,1,3,Not the same,1,3,Not the same,0,5,Same,1,5,Not the same,1,2,Not the same,0,4,Not the same,0,5,Not the same,1,6,Not the same,1,2,Not the same,0,6,Not the same,0,5,Not the same,0,4,Not the same,1,4,Not the same,1,3,Not the same,0,4,Not the same,1,6,Not the same,1,2,Not the same,0,2,Not the same,0,4,Not the same,1,3,Not the same,1,2
rkr1075,21,258,M,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29889,Human Resources N4,0,0,702662,19/01/2016 12:12,170,32,4,25,135,Same,1,5,Not the same,1,8,Not the same,1,6,Same,1,4,Same,0,4,Same,1,3,Not the same,0,4,Not the same,1,3,Same,1,2,Same,1,5,Not the same,1,3,Not the same,1,3,Not the same,1,5,Same,1,6,Same,1,3,Not the same,1,4,Same,1,3,Same,1,2,Not the same,1,4,Not the same,1,3,Same,1,3,Same,1,2,Not the same,0,3,Not the same,1,4,Same,0,3,Same,1,4,Not the same,1,3,Same,0,11,Same,1,8,Not the same,0,3,Same,0,7,Not the same,1,4
rkr1076,19,230,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,47647,Office Administration L2 Group 3,0,0,702618,19/01/2016 12:06,170,32,4,25,170,Same,1,17,Not the same,1,6,Not the same,1,10,Same,1,4,Not the same,1,16,Same,1,4,Not the same,0,4,Not the same,1,6,Same,1,8,Same,1,9,Not the same,1,6,Not the same,1,6,Not the same,1,3,Same,1,6,Same,1,2,Not the same,1,3,Same,1,5,Same,1,3,Not the same,1,4,Not the same,1,3,Same,1,5,Not the same,0,5,Not the same,0,3,Not the same,1,3,Not the same,1,3,Not the same,0,2,Not the same,1,3,Not the same,1,3,Not the same,0,5,Not the same,0,5,Same,0,5,Not the same,1,3
rkr1077,20,248,M,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29882,Business Management N4,0,0,702601,19/01/2016 12:06,170,32,4,25,303,Same,1,10,Not the same,1,10,Not the same,1,16,Same,1,11,Not the same,1,8,Same,1,9,Same,1,8,Not the same,1,11,Same,1,11,Same,1,7,Not the same,1,11,Not the same,1,11,Not the same,1,15,Same,1,11,Same,1,8,Not the same,1,12,Same,1,7,Same,1,5,Not the same,1,9,Same,0,11,Same,1,8,Same,1,9,Same,1,8,Same,0,12,Same,0,8,Same,1,8,Same,0,6,Not the same,1,5,Same,1,16,Not the same,0,10,Same,0,6,Same,0,6
